id_gestion,id_mora,fecha_gestion,tipo_contacto,resultado_gestion
41026,30516,2025-09-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41027,30516,2025-10-03 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41028,30517,2025-12-27 00:00:00,SMS,SMS enviado exitosamente
41029,30517,2025-12-23 00:00:00,SMS,Número no recibe SMS
41030,30518,2024-08-24 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41031,30518,2024-08-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
41032,30518,2024-09-06 00:00:00,Llamada,Cliente solicita refinanciación
41033,30519,2024-09-18 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41034,30520,2024-10-21 00:00:00,Correo,Cliente confirma recepción y promete pago
41035,30520,2024-10-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41036,30520,2024-11-03 00:00:00,Llamada,Buzón de voz — se deja mensaje
41037,30521,2024-11-27 00:00:00,Llamada,Cliente promete pagar en 5 días
41038,30522,2024-12-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41039,30522,2024-12-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41040,30523,2025-01-20 00:00:00,Correo,Correo enviado sin respuesta
41041,30523,2025-01-24 00:00:00,Llamada,Cliente no contesta
41042,30524,2025-02-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41043,30525,2025-03-20 00:00:00,Llamada,Cliente solicita refinanciación
41044,30525,2025-03-30 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41045,30525,2025-04-06 00:00:00,Correo,Cliente confirma recepción y promete pago
41046,30526,2025-04-20 00:00:00,Llamada,Cliente no contesta
41047,30526,2025-04-28 00:00:00,Correo,Correo enviado sin respuesta
41048,30526,2025-05-05 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41049,30527,2025-05-27 00:00:00,Correo,Cliente responde solicitando plazo adicional
41050,30527,2025-05-23 00:00:00,Correo,Cliente confirma recepción y promete pago
41051,30527,2025-05-29 00:00:00,Correo,Cliente responde solicitando plazo adicional
41052,30528,2025-06-20 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41053,30529,2025-07-27 00:00:00,Llamada,Cliente promete pagar en 5 días
41054,30530,2025-08-21 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41055,30530,2025-08-23 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41056,30530,2025-09-04 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41057,30531,2025-09-24 00:00:00,Correo,Correo enviado sin respuesta
41058,30531,2025-10-01 00:00:00,Llamada,Cliente solicita refinanciación
41059,30531,2025-09-28 00:00:00,Llamada,Cliente promete pagar en 5 días
41060,30532,2025-10-26 00:00:00,Llamada,Cliente no contesta
41061,30532,2025-10-23 00:00:00,Llamada,Cliente no contesta
41062,30532,2025-10-31 00:00:00,SMS,Cliente responde confirmando pago próximo
41063,30533,2025-11-21 00:00:00,Llamada,Cliente solicita refinanciación
41064,30533,2025-12-01 00:00:00,Correo,Correo enviado sin respuesta
41065,30534,2025-12-21 00:00:00,SMS,Número no recibe SMS
41066,30535,2024-01-27 00:00:00,Llamada,Cliente no contesta
41067,30535,2024-01-28 00:00:00,Correo,Correo rebotado — dirección inválida
41068,30535,2024-01-30 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41069,30536,2024-02-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41070,30536,2024-02-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41071,30537,2024-08-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41072,30537,2024-08-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41073,30537,2024-09-01 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41074,30538,2024-11-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41075,30538,2024-11-25 00:00:00,Correo,Cliente confirma recepción y promete pago
41076,30538,2024-12-04 00:00:00,Llamada,Buzón de voz — se deja mensaje
41077,30540,2025-06-25 00:00:00,Llamada,Cliente no contesta
41078,30543,2023-08-25 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41079,30543,2023-08-31 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41080,30544,2023-09-17 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41081,30545,2023-10-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
41082,30546,2023-11-24 00:00:00,Llamada,Cliente no contesta
41083,30546,2023-12-02 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41084,30547,2023-12-26 00:00:00,Llamada,Cliente solicita refinanciación
41085,30547,2023-12-31 00:00:00,Llamada,Buzón de voz — se deja mensaje
41086,30548,2024-01-21 00:00:00,Llamada,Cliente no contesta
41087,30549,2024-02-17 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41088,30549,2024-03-02 00:00:00,Llamada,Cliente promete pagar en 5 días
41089,30550,2024-03-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41090,30551,2024-04-27 00:00:00,Llamada,Cliente no contesta
41091,30551,2024-05-02 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41092,30552,2024-05-19 00:00:00,Llamada,Cliente no contesta
41093,30552,2024-05-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41094,30552,2024-06-06 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41095,30553,2024-06-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41096,30553,2024-06-26 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41097,30554,2024-07-26 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41098,30554,2024-07-30 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41099,30555,2024-08-21 00:00:00,Llamada,Cliente solicita refinanciación
41100,30555,2024-08-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41101,30556,2024-09-22 00:00:00,Correo,Correo rebotado — dirección inválida
41102,30556,2024-10-02 00:00:00,Llamada,Buzón de voz — se deja mensaje
41103,30556,2024-09-30 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41104,30557,2024-10-26 00:00:00,Llamada,Buzón de voz — se deja mensaje
41105,30558,2024-11-19 00:00:00,Llamada,Cliente solicita refinanciación
41106,30558,2024-11-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41107,30558,2024-12-03 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41108,30559,2024-12-26 00:00:00,Correo,Correo rebotado — dirección inválida
41109,30559,2024-12-25 00:00:00,Llamada,Cliente solicita refinanciación
41110,30559,2025-01-06 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41111,30560,2025-01-27 00:00:00,Correo,Cliente responde solicitando plazo adicional
41112,30561,2025-02-18 00:00:00,Llamada,Buzón de voz — se deja mensaje
41113,30561,2025-03-02 00:00:00,Llamada,Cliente promete pagar en 5 días
41114,30562,2025-03-22 00:00:00,Llamada,Cliente promete pagar en 5 días
41115,30562,2025-03-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41116,30562,2025-04-02 00:00:00,Llamada,Buzón de voz — se deja mensaje
41117,30563,2025-04-21 00:00:00,Llamada,Cliente solicita refinanciación
41118,30563,2025-04-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41119,30564,2025-05-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41120,30564,2025-05-30 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41121,30564,2025-06-04 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41122,30565,2025-06-19 00:00:00,Correo,Correo rebotado — dirección inválida
41123,30566,2025-07-26 00:00:00,Correo,Cliente confirma recepción y promete pago
41124,30566,2025-07-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41125,30567,2025-08-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41126,30568,2025-09-27 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41127,30568,2025-09-26 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41128,30569,2025-10-19 00:00:00,Llamada,Cliente no contesta
41129,30569,2025-10-24 00:00:00,Correo,Cliente confirma recepción y promete pago
41130,30569,2025-11-02 00:00:00,Llamada,Cliente solicita refinanciación
41131,30570,2025-11-17 00:00:00,Llamada,Cliente promete pagar en 5 días
41132,30570,2025-11-27 00:00:00,SMS,Cliente responde confirmando pago próximo
41133,30571,2025-12-20 00:00:00,SMS,SMS enviado exitosamente
41134,30572,2024-07-20 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41135,30572,2024-07-26 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41136,30572,2024-08-04 00:00:00,Llamada,Cliente promete pagar en 5 días
41137,30573,2024-08-17 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41138,30574,2024-10-25 00:00:00,Llamada,Buzón de voz — se deja mensaje
41139,30574,2024-10-28 00:00:00,Correo,Cliente responde solicitando plazo adicional
41140,30575,2024-11-24 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41141,30575,2024-11-24 00:00:00,Correo,Cliente confirma recepción y promete pago
41142,30577,2025-01-20 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41143,30578,2025-02-17 00:00:00,Llamada,Cliente promete pagar en 5 días
41144,30579,2025-04-22 00:00:00,Llamada,Cliente no contesta
41145,30583,2023-05-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41146,30583,2023-05-31 00:00:00,Correo,Correo enviado sin respuesta
41147,30585,2023-08-17 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41148,30585,2023-08-28 00:00:00,Llamada,Cliente no contesta
41149,30585,2023-09-04 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41150,30586,2024-05-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
41151,30587,2024-06-27 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41152,30587,2024-07-01 00:00:00,Llamada,Cliente promete pagar en 5 días
41153,30589,2025-01-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41154,30589,2025-01-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41155,30591,2025-10-20 00:00:00,Correo,Correo rebotado — dirección inválida
41156,30591,2025-10-30 00:00:00,SMS,Cliente responde confirmando pago próximo
41157,30592,2023-04-23 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41158,30592,2023-04-30 00:00:00,Llamada,Cliente promete pagar en 5 días
41159,30592,2023-05-04 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41160,30593,2023-10-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41161,30594,2024-01-27 00:00:00,Llamada,Cliente no contesta
41162,30594,2024-01-30 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41163,30594,2024-01-31 00:00:00,Llamada,Cliente solicita refinanciación
41164,30597,2024-11-21 00:00:00,Llamada,Cliente no contesta
41165,30597,2024-11-24 00:00:00,Correo,Correo rebotado — dirección inválida
41166,30598,2025-05-27 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41167,30598,2025-05-23 00:00:00,Correo,Correo enviado sin respuesta
41168,30599,2025-06-19 00:00:00,Llamada,Cliente promete pagar en 5 días
41169,30600,2025-08-22 00:00:00,Correo,Correo rebotado — dirección inválida
41170,30600,2025-08-23 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41171,30601,2024-04-18 00:00:00,Llamada,Cliente solicita refinanciación
41172,30601,2024-04-26 00:00:00,Correo,Cliente confirma recepción y promete pago
41173,30601,2024-05-03 00:00:00,Llamada,Cliente promete pagar en 5 días
41174,30602,2024-05-19 00:00:00,Llamada,Cliente no contesta
41175,30602,2024-05-24 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41176,30602,2024-06-05 00:00:00,Llamada,Cliente promete pagar en 5 días
41177,30603,2024-09-22 00:00:00,Llamada,Cliente promete pagar en 5 días
41178,30603,2024-09-29 00:00:00,Correo,Correo enviado sin respuesta
41179,30603,2024-10-03 00:00:00,Llamada,Cliente no contesta
41180,30603,2024-10-06 00:00:00,Llamada,Cliente no contesta
41181,30604,2024-10-27 00:00:00,Correo,Correo enviado sin respuesta
41182,30604,2024-10-28 00:00:00,Llamada,Cliente promete pagar en 5 días
41183,30604,2024-11-03 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41184,30605,2025-04-25 00:00:00,Correo,Correo enviado sin respuesta
41185,30605,2025-04-22 00:00:00,Llamada,Cliente promete pagar en 5 días
41186,30605,2025-05-05 00:00:00,Correo,Cliente confirma recepción y promete pago
41187,30606,2025-08-18 00:00:00,Llamada,Buzón de voz — se deja mensaje
41188,30606,2025-08-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41189,30606,2025-08-27 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41190,30608,2023-11-23 00:00:00,Correo,Correo enviado sin respuesta
41191,30608,2023-11-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41192,30608,2023-12-04 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41193,30608,2023-12-09 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41194,30609,2024-01-18 00:00:00,Llamada,Cliente no contesta
41195,30609,2024-01-30 00:00:00,Llamada,Cliente no contesta
41196,30609,2024-02-05 00:00:00,Correo,Correo rebotado — dirección inválida
41197,30610,2024-11-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
41198,30610,2024-11-27 00:00:00,Correo,Cliente responde solicitando plazo adicional
41199,30610,2024-12-04 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41200,30612,2025-12-24 00:00:00,SMS,Número no recibe SMS
41201,30612,2025-12-25 00:00:00,SMS,Cliente responde confirmando pago próximo
41202,30614,2024-12-25 00:00:00,Llamada,Cliente no contesta
41203,30614,2024-12-22 00:00:00,Correo,Cliente confirma recepción y promete pago
41204,30616,2025-10-23 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41205,30618,2024-06-20 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41206,30619,2024-09-24 00:00:00,Correo,Cliente responde solicitando plazo adicional
41207,30620,2024-10-22 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41208,30620,2024-10-22 00:00:00,Correo,Correo enviado sin respuesta
41209,30620,2024-11-03 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41210,30621,2025-03-19 00:00:00,Correo,Correo enviado sin respuesta
41211,30621,2025-03-30 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41212,30621,2025-04-02 00:00:00,Correo,Cliente confirma recepción y promete pago
41213,30622,2025-12-19 00:00:00,Correo,Cliente responde solicitando plazo adicional
41214,30622,2025-12-24 00:00:00,SMS,Número no recibe SMS
41215,30623,2024-04-22 00:00:00,Llamada,Cliente solicita refinanciación
41216,30623,2024-04-28 00:00:00,Correo,Cliente responde solicitando plazo adicional
41217,30623,2024-05-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41218,30624,2024-05-24 00:00:00,Correo,Cliente responde solicitando plazo adicional
41219,30624,2024-05-28 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41220,30625,2024-07-25 00:00:00,Correo,Cliente responde solicitando plazo adicional
41221,30625,2024-07-25 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41222,30626,2024-09-22 00:00:00,Correo,Cliente responde solicitando plazo adicional
41223,30626,2024-10-02 00:00:00,Correo,Cliente responde solicitando plazo adicional
41224,30626,2024-10-05 00:00:00,Llamada,Buzón de voz — se deja mensaje
41225,30627,2024-11-18 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41226,30627,2024-11-29 00:00:00,Llamada,Cliente solicita refinanciación
41227,30627,2024-12-07 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41228,30628,2025-01-23 00:00:00,Correo,Correo enviado sin respuesta
41229,30628,2025-01-22 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41230,30629,2025-03-17 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41231,30629,2025-03-26 00:00:00,Llamada,Cliente promete pagar en 5 días
41232,30629,2025-03-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
41233,30631,2025-07-25 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41234,30632,2025-12-26 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41235,30633,2023-12-27 00:00:00,Llamada,Cliente promete pagar en 5 días
41236,30634,2024-01-21 00:00:00,Llamada,Cliente no contesta
41237,30634,2024-01-28 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41238,30634,2024-02-04 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41239,30635,2024-02-26 00:00:00,Correo,Cliente confirma recepción y promete pago
41240,30636,2024-03-27 00:00:00,Llamada,Buzón de voz — se deja mensaje
41241,30637,2024-04-25 00:00:00,Llamada,Cliente promete pagar en 5 días
41242,30637,2024-04-25 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41243,30637,2024-05-07 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41244,30638,2024-05-25 00:00:00,Visita Domiciliaria,Cliente no se encontraba en domicilio
41245,30638,2024-05-28 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41246,30638,2024-05-29 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41247,30639,2024-06-22 00:00:00,Llamada,Cliente promete pagar en 5 días
41248,30640,2024-07-19 00:00:00,Correo,Correo enviado sin respuesta
41249,30641,2024-08-26 00:00:00,Correo,Correo rebotado — dirección inválida
41250,30641,2024-08-29 00:00:00,Llamada,Cliente reconoce deuda sin fecha de pago
41251,30641,2024-09-01 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41252,30642,2024-09-20 00:00:00,Correo,Correo enviado sin respuesta
41253,30642,2024-09-30 00:00:00,Visita Domiciliaria,Cliente firma acuerdo de pago
41254,30642,2024-09-28 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41255,30643,2024-10-22 00:00:00,Visita Domiciliaria,Se deja aviso de cobro en puerta
41256,30643,2024-10-25 00:00:00,Correo,Cliente confirma recepción y promete pago
41257,30643,2024-11-04 00:00:00,Correo,Correo enviado sin respuesta
41258,30644,2024-11-27 00:00:00,Visita Domiciliaria,Cliente recibe notificación de cobro
41259,30645,2024-12-26 00:00:00,Correo,Cliente responde solicitando plazo adicional
41260,30645,2024-12-22 00:00:00,Llamada,Buzón de voz — se deja mensaje
