id_producto_activo,id_producto_banco,id_cliente,numero_contrato,monto_aprobado,tasa_interes_mensual,tasa_interes_mora,fecha_inicio,fecha_vencimiento,estado,numero_cuotas,valor_cuota_fija,cupo_disponible,dia_corte
11253,5,5067,ZSH-418637,79100000,1.68,2.06,2024-12-16,2030-05-19,En_Mora,66.0,1992347.0,,
11254,11,5067,DLQ-606923,23900000,1.42,1.85,2024-05-31,,Cancelada,,,15600000.0,2.0
11255,10,2343,TIL-427385,12200000,2.09,2.66,2024-12-15,,Vigente,,,6300000.0,15.0
11256,11,1296,DCI-976424,11000000,2.09,2.75,2023-05-03,,Vigente,,,4400000.0,2.0
11257,9,6238,UKN-163433,3500000,2.15,2.58,2023-06-26,,Vigente,,,1200000.0,15.0
11258,6,6238,PMH-182599,128800000,1.05,1.29,2023-06-07,2031-04-26,En_Mora,96.0,2136058.0,,
11259,10,6238,LYK-068295,10100000,1.83,2.31,2023-01-18,,En_Mora,,,6400000.0,2.0
11260,11,8285,FRA-768448,20800000,2.01,2.5,2023-02-19,,En_Mora,,,20600000.0,15.0
11261,5,8285,CJP-529437,70600000,1.27,1.59,2024-08-12,2029-07-17,Vigente,60.0,1688476.0,,
11262,5,7556,PQO-190721,52300000,1.98,2.6,2024-05-25,2028-05-04,Cancelada,48.0,1698144.0,,
11263,10,7556,HVA-130076,13000000,2.41,3.06,2023-02-15,,Vigente,,,8700000.0,2.0
11264,8,7556,CIN-429510,12900000,1.44,1.78,2024-04-27,2026-04-17,Cancelada,24.0,639542.0,,
11265,9,7556,UHO-162947,6500000,1.8,2.38,2024-06-18,,Vigente,,,5500000.0,15.0
11266,10,1009,JEP-666395,7900000,2.13,2.6,2024-05-07,,Vigente,,,7800000.0,2.0
11267,9,1009,VOK-589924,4800000,2.19,2.76,2023-04-03,,Cancelada,,,1900000.0,15.0
11268,5,1009,WFR-508748,19900000,1.88,2.43,2023-05-28,2027-05-07,Castigada,48.0,633037.0,,
11269,8,1009,MLI-264435,25900000,1.45,1.84,2024-07-09,2027-06-24,Vigente,36.0,928570.0,,
11270,11,4814,HNP-734555,20300000,1.72,2.09,2024-04-18,,Vigente,,,13100000.0,2.0
11271,7,4325,EYU-663085,652900000,1.08,1.32,2024-12-02,2029-11-06,Vigente,60.0,14842116.0,,
11272,11,4325,DVQ-493790,28600000,1.75,2.29,2023-06-08,,Vigente,,,21500000.0,2.0
11273,11,4551,SRW-664070,21800000,1.52,1.99,2023-05-31,,Vigente,,,20200000.0,2.0
11274,7,4551,WZE-348477,494300000,1.51,1.87,2024-05-17,2030-04-16,En_Mora,72.0,11307449.0,,
11275,5,2790,QRT-572035,36900000,2.08,2.64,2023-11-22,2028-04-29,Vigente,54.0,1143856.0,,
11276,7,2790,QST-997815,259900000,1.08,1.3,2023-08-03,2028-07-07,Cancelada,60.0,5908203.0,,
11277,8,2790,BAQ-844082,6300000,1.63,2.02,2024-03-30,2028-03-09,Vigente,48.0,190237.0,,
11278,9,9265,LWY-802132,4500000,2.17,2.96,2023-09-27,,En_Mora,,,1400000.0,2.0
11279,5,9265,SEX-662597,42000000,1.51,1.85,2024-05-25,2031-10-16,Vigente,90.0,856495.0,,
11280,10,9265,RQZ-210870,12100000,1.7,2.32,2023-08-02,,Cancelada,,,6400000.0,15.0
11281,8,9265,AMF-234211,25800000,1.25,1.53,2023-12-22,2026-06-09,En_Mora,30.0,1036606.0,,
11282,10,1594,AAE-150508,9900000,2.29,3.17,2024-10-04,,Vigente,,,7200000.0,15.0
11283,9,1594,KXS-256827,7300000,1.76,2.39,2023-10-21,,Vigente,,,3700000.0,15.0
11284,5,1594,QGF-984839,48500000,1.84,2.25,2023-05-12,2030-04-05,Vigente,84.0,1138555.0,,
11285,10,1734,KYA-979289,10600000,1.78,2.27,2023-04-30,,Castigada,,,6600000.0,15.0
11286,11,1929,MQA-440138,28000000,1.45,1.87,2023-03-16,,Cancelada,,,16700000.0,2.0
11287,10,6863,LHW-305273,7500000,2.46,2.98,2023-08-05,,Cancelada,,,3800000.0,15.0
11288,9,9843,GCP-099950,5500000,1.85,2.29,2023-12-31,,Cancelada,,,4300000.0,15.0
11289,9,7098,YGO-419204,1600000,2.49,3.48,2023-12-09,,En_Mora,,,1400000.0,15.0
11290,7,9587,CGU-455308,237900000,1.69,2.08,2024-12-13,2027-11-28,Vigente,36.0,8875194.0,,
11291,5,9587,LCF-685075,25300000,1.92,2.41,2023-01-09,2030-06-01,Vigente,90.0,592804.0,,
11292,8,9587,GLN-118455,5300000,1.21,1.46,2023-09-07,2024-09-01,Castigada,12.0,477169.0,,
11293,6,7243,WVR-280917,427500000,1.14,1.43,2024-04-10,2043-12-27,Vigente,240.0,5216988.0,,
11294,11,5393,XDH-021441,18600000,1.74,2.31,2024-05-29,,Vigente,,,17800000.0,2.0
11295,8,5393,WLG-851820,11700000,1.74,2.19,2023-03-19,2024-03-13,Cancelada,12.0,1088757.0,,
11296,5,8444,CFN-251635,31700000,1.52,1.83,2023-02-18,2027-01-28,Cancelada,48.0,935168.0,,
11297,9,8444,IFE-372471,6800000,1.83,2.46,2023-04-30,,Vigente,,,3200000.0,15.0
11298,11,9522,WGR-561424,29000000,1.45,1.96,2024-08-20,,Vigente,,,21600000.0,15.0
11299,9,9522,OBM-893260,4000000,1.9,2.43,2023-04-05,,En_Mora,,,3900000.0,15.0
11300,7,9522,KPJ-249274,587300000,1.11,1.38,2024-03-02,2028-02-10,Vigente,48.0,15849226.0,,
11301,9,4861,FXT-391141,6600000,2.5,3.29,2023-05-11,,Vigente,,,6100000.0,2.0
11302,5,4861,OFH-925546,69500000,1.65,2.12,2024-04-13,2029-09-14,En_Mora,66.0,1736335.0,,
11303,7,5378,CCW-651851,820900000,1.62,2.07,2024-08-27,2030-07-27,En_Mora,72.0,19397318.0,,
11304,11,2837,HPV-990832,12600000,1.62,2.17,2024-04-30,,Cancelada,,,10600000.0,2.0
11305,5,2837,PHU-332158,12100000,2.37,3.31,2023-08-01,2030-06-25,En_Mora,84.0,333374.0,,
11306,9,9228,KON-691673,5600000,2.13,2.87,2023-07-15,,Vigente,,,4000000.0,15.0
11307,11,6730,JUA-475257,14500000,1.82,2.4,2024-07-17,,Vigente,,,4700000.0,15.0
11308,10,6730,RFR-510572,6900000,1.89,2.64,2023-03-25,,Cancelada,,,3100000.0,15.0
11309,5,8094,AHR-567038,19700000,1.54,1.93,2024-09-06,2029-02-12,Vigente,54.0,539938.0,,
11310,11,8094,YKO-098621,27900000,1.33,1.74,2023-06-15,,Cancelada,,,24600000.0,15.0
11311,10,8094,ZFF-465649,7600000,2.49,3.45,2023-07-25,,Cancelada,,,3900000.0,15.0
11312,11,5810,CRY-893481,27100000,1.96,2.66,2023-04-12,,En_Mora,,,10300000.0,2.0
11313,7,5810,NWH-146769,733400000,1.66,2.04,2024-06-17,2026-06-07,Vigente,24.0,37298326.0,,
11314,9,5148,QHZ-637916,7200000,1.84,2.23,2023-10-29,,Vigente,,,5000000.0,2.0
11315,5,5148,IIK-691058,29800000,2.12,2.58,2023-05-02,2028-10-02,Vigente,66.0,842830.0,,
11316,9,2725,MOS-259465,2000000,2.38,2.99,2023-03-18,,Cancelada,,,1600000.0,2.0
11317,8,2725,SIL-992358,10400000,1.06,1.31,2024-09-04,2027-08-20,Castigada,36.0,349016.0,,
11318,7,2725,TJJ-284608,620700000,1.72,2.14,2023-07-08,2028-06-11,Vigente,60.0,16666568.0,,
11319,5,2725,YKE-074880,73900000,1.23,1.53,2024-10-31,2031-09-25,Vigente,84.0,1416098.0,,
11320,10,9749,KES-186111,7700000,2.56,3.46,2024-11-19,,Vigente,,,4900000.0,2.0
11321,9,9749,JPP-020726,5300000,1.97,2.58,2023-06-29,,Vigente,,,3300000.0,2.0
11322,8,9749,JAW-719991,10700000,1.89,2.29,2023-04-29,2024-04-23,Castigada,12.0,1004965.0,,
11323,5,3177,BTN-090081,52200000,1.96,2.49,2023-05-01,2030-09-21,Vigente,90.0,1239105.0,,
11324,11,3177,DTT-062572,28200000,1.8,2.28,2023-10-22,,Cancelada,,,14400000.0,15.0
11325,7,3177,YFK-749696,285300000,1.04,1.26,2024-10-05,2030-09-04,Vigente,72.0,5649140.0,,
11326,10,1703,XVK-533334,7200000,2.28,3.07,2023-04-10,,Cancelada,,,5800000.0,15.0
11327,5,6295,BHX-584373,47300000,1.86,2.54,2023-07-11,2030-06-04,Vigente,84.0,1117412.0,,
11328,10,6295,ILC-260551,9600000,1.84,2.49,2024-03-06,,Vigente,,,5400000.0,2.0
11329,7,6295,EPK-248818,816800000,1.51,1.84,2023-08-14,2028-07-18,Vigente,60.0,20794709.0,,
11330,9,6295,HAA-073739,5200000,2.35,2.93,2023-01-10,,Vigente,,,2100000.0,15.0
11331,7,2142,AHJ-092663,1124600000,1.38,1.77,2024-08-21,2030-07-21,En_Mora,72.0,24742695.0,,
11332,5,2142,NVN-229141,25400000,1.6,1.99,2024-09-06,2029-02-12,Vigente,54.0,706003.0,,
11333,10,2142,VAC-491165,11200000,1.68,2.07,2024-12-07,,Vigente,,,7200000.0,2.0
11334,11,2142,DJA-285537,17600000,1.66,2.28,2024-02-20,,Vigente,,,15600000.0,15.0
11335,8,2142,CGG-326000,2300000,1.15,1.43,2024-01-02,2027-06-15,Vigente,42.0,69356.0,,
11336,5,1950,BTJ-504981,14300000,2.23,2.84,2024-01-21,2029-12-20,En_Mora,72.0,400788.0,,
11337,5,3285,JLH-207693,77100000,1.55,2.01,2023-03-26,2027-09-01,Vigente,54.0,2118119.0,,
11338,5,9226,RQT-005586,35900000,1.71,2.2,2024-05-25,2028-05-04,Vigente,48.0,1102421.0,,
11339,10,9226,GRK-664386,10500000,1.98,2.41,2024-05-03,,Vigente,,,8500000.0,2.0
11340,11,9226,BDV-525490,16700000,1.61,2.0,2023-07-29,,Vigente,,,10700000.0,15.0
11341,7,5581,GTO-687014,180400000,1.75,2.18,2023-02-11,2027-01-21,En_Mora,48.0,5586211.0,,
11342,5,5581,MZS-162645,53700000,1.64,2.09,2024-09-05,2030-02-06,Vigente,66.0,1337950.0,,
11343,7,4363,LHL-888384,850700000,1.03,1.28,2023-10-09,2027-09-18,Vigente,48.0,22552855.0,,
11344,11,4363,JKY-344555,16300000,1.8,2.51,2023-10-14,,Cancelada,,,15300000.0,15.0
11345,9,6787,ZKJ-981687,2100000,2.16,2.65,2023-05-04,,Vigente,,,600000.0,15.0
11346,8,6660,WWB-538691,28700000,1.61,2.03,2023-11-24,2025-05-17,Cancelada,18.0,1849335.0,,
11347,9,6660,IMO-811560,3800000,2.21,2.9,2023-07-20,,Vigente,,,3400000.0,2.0
11348,11,4228,QWS-962094,21100000,2.08,2.89,2024-04-08,,Vigente,,,20300000.0,2.0
11349,9,8159,CZW-809086,800000,1.98,2.63,2024-03-31,,Vigente,,,600000.0,15.0
11350,9,1568,TKL-507195,2800000,1.87,2.55,2024-05-30,,Vigente,,,2400000.0,2.0
11351,11,3040,ZXH-708167,22800000,1.59,2.2,2023-12-10,,Vigente,,,21100000.0,2.0
11352,8,3040,XAC-334756,36500000,1.93,2.39,2023-04-06,2027-03-16,Vigente,48.0,1173081.0,,
11353,10,8291,KNB-235626,7600000,1.73,2.17,2023-10-20,,Vigente,,,3700000.0,2.0
11354,11,8291,KYJ-448509,16200000,1.78,2.32,2024-05-03,,Vigente,,,7100000.0,2.0
11355,5,8291,PSQ-274153,5900000,2.35,3.19,2024-09-14,2029-02-20,Vigente,54.0,193989.0,,
11356,11,3354,BWS-839213,18800000,1.93,2.59,2024-01-30,,Vigente,,,8300000.0,2.0
11357,10,3354,YZP-571141,5700000,2.03,2.57,2024-07-06,,Vigente,,,4500000.0,15.0
11358,8,3354,IVY-448082,36400000,1.7,2.1,2024-04-24,2025-04-19,Cancelada,12.0,3378868.0,,
11359,7,2884,BJT-038321,652900000,1.38,1.74,2023-07-03,2026-06-17,Vigente,36.0,23134944.0,,
11360,5,2884,OMX-867288,3300000,2.06,2.81,2023-09-02,2027-08-12,Vigente,48.0,108904.0,,
11361,9,2884,THI-645306,6800000,2.11,2.92,2024-05-10,,Vigente,,,6600000.0,2.0
11362,10,9578,XZJ-686447,13300000,2.18,2.74,2023-02-19,,Vigente,,,5800000.0,15.0
11363,11,3009,BPR-522207,24200000,1.69,2.29,2024-01-09,,Vigente,,,14100000.0,15.0
11364,10,3009,JUQ-918572,6600000,2.45,3.08,2023-06-05,,Vigente,,,2600000.0,15.0
11365,7,3009,GBC-461937,888600000,1.46,1.8,2024-09-30,2028-09-09,Vigente,48.0,25880274.0,,
11366,11,1565,VXP-892357,20100000,1.55,1.97,2023-02-01,,Vigente,,,14100000.0,2.0
11367,11,9318,KHV-802996,21400000,2.06,2.63,2024-04-28,,Castigada,,,21000000.0,15.0
11368,7,9318,OGX-994108,578100000,1.36,1.74,2024-11-04,2027-10-20,Vigente,36.0,20415730.0,,
11369,9,6725,JAC-072841,2200000,1.78,2.28,2024-11-22,,Vigente,,,700000.0,15.0
11370,11,7597,CBS-555255,26900000,1.98,2.53,2024-03-06,,En_Mora,,,21500000.0,2.0
11371,5,7597,QYI-905976,65300000,1.42,1.94,2023-01-04,2026-12-14,Vigente,48.0,1885586.0,,
11372,8,7597,LLG-419070,25600000,1.23,1.59,2023-02-21,2026-08-04,Vigente,42.0,784119.0,,
11373,8,2354,JSB-890352,36000000,1.98,2.53,2024-04-14,2028-03-24,Vigente,48.0,1168895.0,,
11374,11,7621,KGZ-730744,29600000,1.33,1.75,2023-10-25,,Vigente,,,11500000.0,15.0
11375,10,7621,OYK-259607,11900000,1.67,2.17,2024-05-05,,Vigente,,,6900000.0,2.0
11376,7,7621,ELL-560616,1073100000,1.78,2.16,2024-02-11,2029-01-15,Vigente,60.0,29248695.0,,
11377,10,8541,PGI-513444,14200000,2.06,2.84,2024-07-17,,Vigente,,,9600000.0,2.0
11378,8,8541,OYN-399927,33800000,1.38,1.66,2024-09-09,2028-08-19,Vigente,48.0,967623.0,,
11379,10,5902,JCN-019508,5700000,2.47,3.26,2024-08-08,,Cancelada,,,5500000.0,15.0
11380,9,5902,LVM-696675,6600000,1.69,2.23,2024-01-05,,Vigente,,,3200000.0,2.0
11381,8,3090,OZK-639184,26500000,1.39,1.75,2023-03-07,2025-08-23,Cancelada,30.0,1086309.0,,
11382,9,1096,ADG-137175,2200000,1.78,2.2,2023-05-02,,Vigente,,,700000.0,15.0
11383,9,3958,YYJ-474039,6200000,1.99,2.74,2023-01-26,,Vigente,,,4900000.0,15.0
11384,8,3958,SHR-896495,15800000,1.3,1.68,2023-08-02,2025-01-23,Cancelada,18.0,990147.0,,
11385,8,3476,WVF-985206,37700000,1.35,1.69,2024-11-08,2027-04-27,Vigente,30.0,1536622.0,,
11386,9,3476,UQU-628229,4800000,2.21,2.65,2024-04-16,,Vigente,,,3100000.0,15.0
11387,5,3476,TUI-090124,79800000,1.56,2.14,2024-03-16,2028-02-24,Vigente,48.0,2374255.0,,
11388,11,5109,XMD-936969,28400000,1.83,2.47,2023-06-26,,Vigente,,,19800000.0,15.0
11389,10,5109,ADS-090153,7400000,2.52,3.06,2023-01-05,,Vigente,,,2900000.0,15.0
11390,8,5109,RRG-248717,10600000,1.06,1.37,2023-12-18,2026-12-02,Vigente,36.0,355728.0,,
11391,9,2977,ELG-583161,1100000,2.43,3.2,2023-04-25,,Vigente,,,500000.0,2.0
11392,9,6401,UVQ-530693,4100000,2.01,2.8,2024-11-24,,Castigada,,,2000000.0,15.0
11393,9,3774,FLK-910349,2200000,2.51,3.08,2024-12-16,,Vigente,,,900000.0,2.0
11394,5,3774,GDZ-630605,61600000,1.41,1.72,2023-06-20,2030-05-14,Vigente,84.0,1255999.0,,
11395,11,9224,VOX-167460,18700000,1.87,2.27,2023-03-17,,En_Mora,,,10000000.0,15.0
11396,8,1314,BJV-438117,21100000,1.85,2.24,2023-11-12,2025-11-01,Cancelada,24.0,1096714.0,,
11397,5,1314,MPB-720228,22000000,1.58,2.01,2023-04-20,2029-09-15,Vigente,78.0,492641.0,,
11398,9,1314,UXR-865461,7100000,1.86,2.34,2024-06-17,,Vigente,,,4300000.0,15.0
11399,7,6584,ECL-600526,1098400000,1.96,2.51,2024-02-04,2029-01-08,Vigente,60.0,31293451.0,,
11400,11,6584,RLM-735644,12000000,2.07,2.65,2023-06-10,,Vigente,,,11200000.0,15.0
11401,9,5074,HBV-116755,2700000,2.47,3.38,2023-12-21,,Vigente,,,1000000.0,2.0
11402,11,3392,BQB-077264,16900000,1.54,2.03,2024-10-15,,En_Mora,,,11000000.0,15.0
11403,10,3392,CBG-511071,8000000,1.72,2.31,2023-12-23,,Vigente,,,3200000.0,15.0
11404,5,3392,CNO-320517,24600000,1.5,1.96,2023-09-08,2028-08-12,Vigente,60.0,624678.0,,
11405,8,9967,CYM-230753,17800000,1.01,1.27,2023-08-16,2027-01-27,Vigente,42.0,522141.0,,
11406,10,9967,SUZ-944237,9300000,1.8,2.18,2024-05-12,,Vigente,,,5100000.0,2.0
11407,11,9967,JTW-502639,23400000,2.02,2.55,2024-10-31,,Vigente,,,10000000.0,15.0
11408,11,3027,LTV-665782,16800000,2.18,2.88,2023-12-19,,Vigente,,,10400000.0,15.0
11409,10,3027,YJM-418578,9000000,1.76,2.25,2023-12-29,,Vigente,,,7900000.0,15.0
11410,9,8454,LSA-918402,4300000,1.79,2.25,2024-11-14,,Vigente,,,2500000.0,15.0
11411,8,9911,KMV-339354,24800000,1.99,2.53,2023-04-26,2024-10-17,Castigada,18.0,1652758.0,,
11412,9,9911,FRX-276039,3300000,2.27,3.08,2023-01-23,,Vigente,,,1500000.0,2.0
11413,5,9704,BTR-504114,32500000,1.88,2.36,2023-03-01,2027-02-08,Cancelada,48.0,1033854.0,,
11414,11,9704,WMR-578525,13900000,1.63,1.99,2024-06-15,,Vigente,,,10900000.0,15.0
11415,9,9704,DHW-793755,5500000,2.13,2.81,2023-10-19,,Vigente,,,2900000.0,2.0
11416,11,3238,CKV-149841,22600000,1.92,2.67,2023-08-05,,Cancelada,,,18000000.0,15.0
11417,10,6979,ZEB-760093,10100000,1.7,2.33,2024-07-28,,Vigente,,,4500000.0,2.0
11418,7,6979,DVB-652083,880400000,1.11,1.36,2024-11-30,2027-11-15,Vigente,36.0,29800035.0,,
11419,9,5309,IFS-982557,1300000,2.44,3.22,2023-02-27,,Vigente,,,1100000.0,15.0
11420,7,1918,HVS-158689,1106300000,1.78,2.29,2023-05-29,2025-05-18,Cancelada,24.0,57043756.0,,
11421,9,8128,KAS-352287,2700000,2.63,3.63,2024-05-20,,En_Mora,,,1000000.0,2.0
11422,10,3489,NTU-664637,8900000,2.35,3.1,2023-11-18,,Vigente,,,2700000.0,15.0
11423,5,3489,TPE-147167,38800000,1.85,2.56,2024-07-05,2028-06-14,Vigente,48.0,1226653.0,,
11424,9,3489,LAS-167971,4500000,2.2,2.67,2023-04-06,,Vigente,,,2000000.0,15.0
11425,8,3727,IAX-072175,17600000,1.91,2.33,2023-03-04,2024-08-25,Cancelada,18.0,1164688.0,,
11426,5,3727,VJS-347917,15000000,2.35,2.83,2023-10-05,2029-09-03,Vigente,72.0,434002.0,,
11427,9,3727,MFO-784381,5900000,2.62,3.36,2024-03-12,,Vigente,,,2900000.0,15.0
11428,10,6058,IGT-516147,13600000,2.13,2.91,2024-01-30,,Vigente,,,4800000.0,2.0
11429,5,6058,OGN-028657,47900000,2.0,2.57,2024-03-19,2029-02-21,En_Mora,60.0,1377986.0,,
11430,11,7185,EUR-522239,27200000,1.52,1.94,2024-10-08,,Vigente,,,21000000.0,2.0
11431,5,7185,UJH-271995,32400000,2.12,2.65,2024-06-23,2028-06-02,Vigente,48.0,1082257.0,,
11432,10,7185,TOX-563294,5200000,1.96,2.49,2023-12-18,,Vigente,,,4600000.0,15.0
11433,9,1612,FPV-432152,1300000,2.2,3.04,2023-01-09,,Vigente,,,1200000.0,15.0
11434,5,2407,PKJ-945620,42200000,1.69,2.34,2024-07-17,2030-06-16,En_Mora,72.0,1017670.0,,
11435,10,6466,ZFN-799434,10800000,1.68,2.1,2024-03-19,,Vigente,,,6600000.0,2.0
11436,8,6466,SKA-042571,17900000,1.73,2.08,2024-01-03,2025-12-23,Cancelada,24.0,917694.0,,
11437,11,6466,IWZ-270348,23900000,2.11,2.69,2023-10-18,,Vigente,,,22000000.0,15.0
11438,8,4743,LMS-588198,33300000,1.75,2.15,2023-05-19,2024-11-09,Cancelada,18.0,2172656.0,,
11439,9,4743,EJV-576726,2300000,2.6,3.57,2023-12-05,,Vigente,,,1600000.0,15.0
11440,7,4743,FNF-707815,406700000,1.75,2.25,2024-08-09,2026-07-30,Vigente,24.0,20898544.0,,
11441,7,9305,NTB-231972,1052600000,1.15,1.48,2024-05-30,2029-05-04,Vigente,60.0,24383156.0,,
11442,5,9305,PTS-256124,55400000,1.42,1.87,2023-11-08,2030-10-02,Vigente,84.0,1133425.0,,
11443,10,9305,XHW-481412,5900000,2.37,3.2,2024-03-07,,Cancelada,,,2000000.0,2.0
11444,9,9305,GMU-322225,4700000,2.01,2.43,2024-02-06,,En_Mora,,,3400000.0,15.0
11445,8,9305,GVA-723440,7300000,1.35,1.65,2023-12-09,2027-05-22,Vigente,42.0,228856.0,,
11446,8,6854,IMF-705760,5100000,1.6,1.98,2023-12-30,2025-12-19,Cancelada,24.0,257580.0,,
11447,8,2372,YIR-331269,11200000,1.29,1.58,2023-06-03,2024-11-24,Cancelada,18.0,701242.0,,
11448,10,2372,AMW-500239,14800000,2.07,2.86,2024-03-16,,Cancelada,,,11400000.0,2.0
11449,11,2372,ZCC-857494,17200000,1.84,2.24,2024-11-12,,Cancelada,,,13500000.0,15.0
11450,5,2372,TKM-077468,27000000,1.69,2.18,2023-03-20,2027-08-26,Vigente,54.0,766314.0,,
11451,5,6618,QBS-760174,13300000,1.87,2.61,2024-12-30,2031-05-28,Vigente,78.0,325415.0,,
11452,7,6618,KXB-008533,1048100000,1.32,1.69,2023-10-20,2026-10-04,Vigente,36.0,36765348.0,,
11453,11,6516,IGC-976925,16800000,1.71,2.15,2024-05-27,,Vigente,,,8600000.0,2.0
11454,8,6516,TKI-843299,10600000,1.36,1.64,2024-10-22,2028-04-04,Vigente,42.0,332953.0,,
11455,11,8607,CFQ-556646,17500000,1.71,2.38,2024-06-10,,Vigente,,,10400000.0,15.0
11456,10,7210,IQF-285375,14700000,2.01,2.56,2023-06-24,,Vigente,,,8100000.0,2.0
11457,7,7210,BGK-279191,1086100000,1.77,2.25,2024-07-14,2027-06-29,Cancelada,36.0,41052847.0,,
11458,6,5912,HKF-083100,191500000,1.18,1.44,2024-06-11,2032-04-30,Castigada,96.0,3344103.0,,
11459,7,5912,NRC-097356,190900000,1.06,1.3,2023-08-17,2025-08-06,Cancelada,24.0,9050647.0,,
11460,11,5912,XDO-950469,16400000,1.84,2.52,2023-11-17,,Vigente,,,9900000.0,15.0
11461,9,5912,ZXT-936088,4000000,1.78,2.25,2023-10-01,,Vigente,,,1400000.0,2.0
11462,9,4699,CVJ-617853,6800000,1.79,2.34,2023-05-18,,Vigente,,,4000000.0,2.0
11463,5,4699,AOD-769647,5300000,1.74,2.18,2023-05-30,2027-11-05,En_Mora,54.0,152167.0,,
11464,11,4699,RXG-341859,22500000,1.43,1.77,2024-07-18,,Cancelada,,,9000000.0,2.0
11465,5,5395,DQN-032078,28500000,2.23,3.07,2023-02-15,2027-01-25,En_Mora,48.0,973169.0,,
11466,7,8167,WQZ-533620,877200000,1.61,1.99,2024-02-13,2030-01-12,Vigente,72.0,20667096.0,,
11467,10,8167,YLW-369680,8300000,2.42,3.11,2024-02-03,,Vigente,,,3300000.0,15.0
11468,9,5219,ZUW-502827,2900000,2.15,2.64,2024-11-05,,Cancelada,,,2800000.0,2.0
11469,10,3220,OYO-357287,8300000,2.35,3.16,2023-08-01,,En_Mora,,,7500000.0,15.0
11470,8,4183,BOS-174825,15600000,1.09,1.39,2024-08-25,2027-02-11,Vigente,30.0,612449.0,,
11471,9,4183,RPE-795185,4400000,2.32,3.13,2024-06-13,,Vigente,,,2600000.0,15.0
11472,9,7492,BXN-476844,2800000,2.49,3.04,2024-07-03,,Vigente,,,1300000.0,2.0
11473,5,1278,OVM-126048,27900000,1.88,2.44,2023-10-13,2029-09-11,En_Mora,72.0,710323.0,,
11474,10,1278,SZC-672569,12900000,1.86,2.47,2024-12-01,,Vigente,,,12200000.0,15.0
11475,9,9991,IGK-703631,1800000,2.51,3.43,2024-03-14,,Vigente,,,1400000.0,15.0
11476,10,6926,KEA-734612,10700000,1.79,2.41,2023-02-21,,Cancelada,,,9300000.0,2.0
11477,11,6926,KBQ-746988,20500000,2.03,2.76,2023-05-10,,Vigente,,,9200000.0,2.0
11478,6,2332,KZM-932835,441700000,1.16,1.42,2023-12-08,2042-08-30,Cancelada,228.0,5521898.0,,
11479,7,2332,VKS-403298,192900000,1.89,2.36,2024-02-07,2028-01-17,Cancelada,48.0,6148958.0,,
11480,10,5848,JBZ-899786,10300000,2.49,3.19,2024-12-28,,En_Mora,,,8400000.0,2.0
11481,11,5848,OCE-129345,14400000,1.75,2.11,2024-11-03,,Cancelada,,,9300000.0,15.0
11482,5,5848,VCU-551543,60600000,1.24,1.63,2023-10-23,2027-10-02,Cancelada,48.0,1682859.0,,
11483,8,5848,PEF-196177,7800000,1.68,2.06,2023-03-12,2024-03-06,Cancelada,12.0,723147.0,,
11484,9,2462,PQS-639444,6700000,2.22,2.68,2024-01-24,,Vigente,,,2100000.0,15.0
11485,10,2462,GPX-496212,13600000,2.25,2.78,2023-12-11,,Cancelada,,,5400000.0,2.0
11486,5,2462,YQM-876268,38700000,1.46,1.77,2024-08-30,2028-08-09,Vigente,48.0,1127129.0,,
11487,8,2462,MNK-136740,12000000,1.54,1.87,2024-11-06,2026-10-27,Cancelada,24.0,601876.0,,
11488,8,2344,AUT-784583,11000000,1.14,1.41,2023-06-05,2025-05-25,Cancelada,24.0,526480.0,,
11489,10,2344,DFE-277643,6000000,2.08,2.51,2024-05-28,,Vigente,,,5100000.0,15.0
11490,9,2344,ZRM-882257,2600000,2.14,2.82,2024-04-21,,Vigente,,,2600000.0,2.0
11491,5,2344,JTA-418103,29200000,1.46,1.96,2024-08-08,2031-12-30,Cancelada,90.0,585048.0,,
11492,11,2687,ENI-091738,19200000,2.09,2.62,2024-01-28,,En_Mora,,,6200000.0,15.0
11493,5,2687,RJF-493635,54200000,1.83,2.53,2023-08-31,2030-07-25,Vigente,84.0,1268348.0,,
11494,10,2687,CFU-876016,5500000,1.76,2.16,2024-02-22,,Vigente,,,3700000.0,2.0
11495,9,5728,VBS-507880,7500000,1.96,2.63,2024-11-19,,Vigente,,,6100000.0,15.0
11496,8,5728,LJV-301819,36700000,1.67,2.04,2023-02-22,2025-02-11,Cancelada,24.0,1868593.0,,
11497,9,1015,PCD-118061,6700000,1.74,2.4,2024-12-25,,Vigente,,,6100000.0,15.0
11498,8,1015,OUD-363974,32600000,1.08,1.31,2023-06-12,2025-11-28,Cancelada,30.0,1278003.0,,
11499,8,1011,CUN-893291,16200000,1.82,2.23,2023-07-05,2024-06-29,Cancelada,12.0,1514982.0,,
11500,9,1011,FVS-575889,6100000,1.83,2.27,2023-01-19,,Vigente,,,5400000.0,2.0
11501,11,3302,LOX-004794,14900000,1.74,2.18,2024-06-18,,Vigente,,,5100000.0,2.0
11502,9,3302,ZGM-160448,2300000,2.32,3.24,2024-05-09,,Vigente,,,1800000.0,15.0
11503,11,8275,XRK-234641,17900000,1.52,1.92,2024-06-12,,Vigente,,,11600000.0,2.0
11504,8,8275,PAU-270574,5200000,1.04,1.32,2024-09-19,2028-03-02,En_Mora,42.0,153444.0,,
