id_mora,id_producto_activo,id_extracto,fecha_inicio_mora,dias_mora,capital_vencido,interes_mora,estado_mora
31155,10712,18729,2025-08-17,136,1743000.0,225986.0,En Gestión
31156,10713,18739,2024-04-17,623,11527500.0,6894367.0,Activa
31157,10713,18740,2024-05-17,593,17683492.0,10066858.0,Activa
31158,10713,18741,2024-06-17,562,21442777.0,11568807.0,Activa
31159,10713,18742,2024-07-17,532,28729329.0,14672643.0,En Gestión
31160,10713,18750,2025-03-17,289,11635000.0,3228014.0,Liquidada
31161,10713,18753,2025-06-17,197,2151000.0,406797.0,En Gestión
31162,10731,19204,2023-03-17,1020,665000.0,709954.0,Activa
31163,10731,19205,2023-04-17,989,800881.0,829035.0,Activa
31164,10731,19206,2023-05-17,959,2997029.0,3008278.0,Activa
31165,10731,19207,2023-06-17,928,5021136.0,4877063.0,Activa
31166,10731,19208,2023-07-17,898,5781800.0,5434352.0,Activa
31167,10731,19209,2023-08-17,867,7238349.0,6568512.0,Activa
31168,10731,19210,2023-09-17,836,7821633.0,6844033.0,Activa
31169,10731,19211,2023-10-17,806,9670232.0,8157937.0,Activa
31170,10731,19212,2023-11-17,775,10268877.0,8329771.0,Activa
31171,10731,19213,2023-12-17,745,10947320.0,8536355.0,Activa
31172,10731,19214,2024-01-17,714,12870066.0,9618058.0,Activa
31173,10731,19215,2024-02-17,683,13933186.0,9960463.0,Activa
31174,10731,19216,2024-03-17,654,15224688.0,10421603.0,Activa
31175,10731,19217,2024-04-17,623,17803743.0,11609346.0,Activa
31176,10731,19218,2024-05-17,593,19972781.0,12396573.0,Activa
31177,10731,19219,2024-06-17,562,20764926.0,12214483.0,Activa
31178,10731,19220,2024-07-17,532,21772945.0,12123756.0,Activa
31179,10731,19221,2024-08-17,501,24131615.0,12654136.0,Activa
31180,10731,19222,2024-09-17,470,25684348.0,12634987.0,Activa
31181,10731,19223,2024-10-17,440,28930837.0,13323615.0,Activa
31182,10731,19224,2024-11-17,409,30433265.0,13028075.0,Activa
31183,10731,19225,2024-12-17,379,31567870.0,12522553.0,Activa
31184,10731,19226,2025-01-17,348,34573101.0,12592906.0,Activa
31185,10731,19227,2025-02-17,317,37593696.0,12473338.0,Activa
31186,10731,19228,2025-03-17,289,40486138.0,12246517.0,Activa
31187,10731,19229,2025-04-17,258,43397403.0,11719035.0,Activa
31188,10731,19230,2025-05-17,228,46917081.0,11196292.0,Activa
31189,10731,19231,2025-06-17,197,49120277.0,10128274.0,Activa
31190,10731,19232,2025-07-17,167,51530654.0,9007215.0,Activa
31191,10731,19233,2025-08-17,136,53749717.0,7651093.0,Activa
31192,10731,19234,2025-09-17,105,57661458.0,6336994.0,Activa
31193,10731,19235,2025-10-17,75,61172028.0,4802004.0,Activa
31194,10731,19236,2025-11-17,44,64538830.0,2972228.0,Activa
31195,10731,19237,2025-12-17,14,66668349.0,976914.0,Activa
31196,10743,19570,2023-07-17,898,9584000.0,6741705.0,Activa
31197,10743,19571,2023-08-17,867,24253224.0,16471577.0,Activa
31198,10743,19573,2023-10-17,806,22812088.0,14402792.0,Activa
31199,10743,19578,2024-03-17,654,26588000.0,13621032.0,Activa
31200,10743,19579,2024-04-17,623,47529818.0,23195343.0,Activa
31201,10743,19580,2024-05-17,593,49436769.0,22964203.0,Activa
31202,10743,19583,2024-08-17,501,11717000.0,4598337.0,En Gestión
31203,10743,19585,2024-10-17,440,550000.0,189567.0,Activa
31204,10743,19589,2025-02-17,317,23256240.0,5774912.0,Liquidada
31205,10743,19591,2025-04-17,258,7520000.0,1519792.0,En Gestión
31206,10743,19592,2025-05-17,228,12144720.0,2169047.0,En Gestión
31207,10743,19594,2025-07-17,167,17145560.0,2242925.0,Activa
31208,10743,19595,2025-08-17,136,27432481.0,2922474.0,Liquidada
31209,10743,19596,2025-09-17,105,35042144.0,2882216.0,Activa
31210,10743,19597,2025-10-17,75,41174634.0,2419010.0,Liquidada
31211,10743,19598,2025-11-17,44,42350238.0,1459672.0,En Gestión
31212,10749,19716,2023-05-17,959,762342.0,692095.0,Activa
31213,10749,19717,2023-06-17,928,1546335.0,1358466.0,Activa
31214,10749,19721,2023-10-17,806,1628172.0,1242317.0,Activa
31215,10749,19728,2024-05-17,593,762342.0,427958.0,Activa
31216,10749,19733,2024-10-17,440,1429391.0,595389.0,En Gestión
31217,10749,19734,2024-11-17,409,2232328.0,864328.0,Activa
31218,10749,19742,2025-07-17,167,1143513.0,180782.0,En Gestión
31219,10749,19746,2025-11-17,44,1576390.0,65662.0,Activa
31220,10753,19830,2023-08-17,867,2340250.0,1616434.0,Activa
31221,10753,19836,2024-02-17,683,3932000.0,2139493.0,En Gestión
31222,10753,19838,2024-04-17,623,4078988.0,2024497.0,Activa
31223,10753,19842,2024-08-17,501,5398560.0,2154727.0,Activa
31224,10753,19845,2024-11-17,409,1806000.0,588461.0,Activa
31225,10756,19905,2023-09-17,836,2311290.0,1423416.0,Activa
31226,10756,19908,2023-12-17,745,3287098.0,1804014.0,Liquidada
31227,10756,19909,2024-01-17,714,4900603.0,2577619.0,Activa
31228,10756,19914,2024-06-17,562,1540860.0,637926.0,En Gestión
31229,10756,19923,2025-03-17,289,2311290.0,492066.0,En Gestión
31230,10756,19925,2025-05-17,228,3492475.0,586596.0,En Gestión
31231,10765,20101,2023-08-17,867,560848.0,400350.0,Activa
31232,10765,20103,2023-10-17,806,1128622.0,748961.0,En Gestión
31233,10765,20106,2024-01-17,714,560848.0,329700.0,Activa
31234,10765,20107,2024-02-17,683,1135549.0,638561.0,Activa
31235,10765,20108,2024-03-17,654,1724445.0,928545.0,Liquidada
31236,10765,20109,2024-04-17,623,2327887.0,1194059.0,Liquidada
31237,10765,20114,2024-09-17,470,981484.0,379802.0,Activa
31238,10765,20122,2025-05-17,228,841272.0,157924.0,En Gestión
31239,10765,20124,2025-07-17,167,1272298.0,174937.0,En Gestión
31240,10771,20248,2024-01-17,714,10186000.0,7272804.0,En Gestión
31241,10771,20255,2024-08-17,501,11115000.0,5568615.0,Liquidada
31242,10771,20258,2024-11-17,409,11962000.0,4892458.0,Activa
31243,10771,20260,2025-01-17,348,11570930.0,4026684.0,Activa
31244,10771,20266,2025-07-17,167,16614096.0,2774554.0,En Gestión
31245,10771,20270,2025-11-17,44,5089000.0,223916.0,Activa
31246,10774,20318,2023-01-17,1079,17824435.0,14296207.0,Activa
31247,10774,20319,2023-02-17,1048,36046355.0,28080591.0,Activa
31248,10774,20320,2023-03-17,1020,54674624.0,41454300.0,Activa
31249,10774,20321,2023-04-17,989,73718303.0,54194502.0,Activa
31250,10774,20322,2023-05-17,959,93186656.0,66428729.0,Activa
31251,10774,20323,2023-06-17,928,113089153.0,78010406.0,Activa
31252,10774,20324,2023-07-17,898,133435476.0,89069959.0,Activa
31253,10774,20325,2023-08-17,867,154235522.0,99400167.0,Activa
31254,10774,20326,2023-09-17,836,175499409.0,109060013.0,Activa
31255,10774,20327,2023-10-17,806,197237481.0,118170235.0,Activa
31256,10774,20328,2023-11-17,775,219460312.0,126427428.0,Activa
31257,10774,20329,2023-12-17,745,242178712.0,134114534.0,Activa
31258,10774,20330,2024-01-17,714,265403732.0,140860377.0,Activa
31259,10774,20331,2024-02-17,683,289146670.0,146798801.0,Activa
31260,10774,20332,2024-03-17,654,313419076.0,152365550.0,Activa
31261,10774,20333,2024-04-17,623,338232756.0,156634462.0,Activa
31262,10774,20334,2024-05-17,593,363599781.0,160273571.0,Activa
31263,10774,20335,2024-06-17,562,389532491.0,162728497.0,Activa
31264,10774,20336,2024-07-17,532,416043501.0,164525789.0,Activa
31265,10774,20337,2024-08-17,501,443145706.0,165031892.0,Activa
31266,10774,20338,2024-09-17,470,470852290.0,164500095.0,Activa
31267,10774,20339,2024-10-17,440,499176731.0,163264069.0,Activa
31268,10774,20340,2024-11-17,409,528132807.0,160564696.0,Activa
31269,10774,20341,2024-12-17,379,557734604.0,157126852.0,Activa
31270,10774,20342,2025-01-17,348,587996521.0,152102940.0,Activa
31271,10774,20343,2025-02-17,317,618933278.0,145843375.0,Activa
31272,10774,20344,2025-03-17,289,650559925.0,139755452.0,Activa
31273,10774,20345,2025-04-17,258,682891846.0,130964998.0,Activa
31274,10774,20346,2025-05-17,228,715944769.0,121338319.0,Activa
31275,10774,20347,2025-06-17,197,749734772.0,109788661.0,Activa
31276,10774,20348,2025-07-17,167,784278292.0,97357693.0,Activa
31277,10774,20349,2025-08-17,136,819592133.0,82855301.0,Activa
31278,10774,20350,2025-09-17,105,855693473.0,66786876.0,Activa
31279,10774,20351,2025-10-17,75,892599872.0,49762443.0,Activa
31280,10774,20352,2025-11-17,44,930329284.0,30427970.0,Activa
31281,10774,20353,2025-12-17,14,968900062.0,10083020.0,Activa
31282,10782,20550,2024-09-17,470,159359.0,34703.0,Activa
31283,10782,20551,2024-10-17,440,320933.0,65428.0,Activa
31284,10782,20552,2024-11-17,409,484753.0,91862.0,Activa
31285,10782,20553,2024-12-17,379,650850.0,114291.0,Activa
31286,10782,20554,2025-01-17,348,819256.0,132097.0,Activa
31287,10782,20555,2025-02-17,317,990003.0,145408.0,Activa
31288,10782,20556,2025-03-17,289,1163123.0,155746.0,Activa
31289,10782,20557,2025-04-17,258,1338649.0,160022.0,Activa
31290,10782,20558,2025-05-17,228,1516615.0,160215.0,Activa
31291,10782,20559,2025-06-17,197,1697055.0,154902.0,Activa
31292,10782,20560,2025-07-17,167,1880003.0,145468.0,Activa
31293,10782,20561,2025-08-17,136,2065494.0,130154.0,Activa
31294,10782,20562,2025-09-17,105,2253563.0,109636.0,Activa
31295,10782,20563,2025-10-17,75,2444247.0,84938.0,Activa
31296,10782,20564,2025-11-17,44,2637581.0,53771.0,Activa
31297,10782,20565,2025-12-17,14,2833602.0,18381.0,Activa
31298,10792,20800,2023-06-17,928,2491764.0,1472201.0,Activa
31299,10792,20801,2023-07-17,898,4200533.0,2401557.0,Activa
31300,10792,20804,2023-10-17,806,3977249.0,2040939.0,Activa
31301,10792,20807,2024-01-17,714,3920362.0,1782118.0,Activa
31302,10792,20808,2024-02-17,683,5656417.0,2459655.0,Activa
31303,10792,20812,2024-06-17,562,3835262.0,1372282.0,Activa
31304,10792,20824,2025-06-17,197,2491764.0,312525.0,Activa
31305,10792,20827,2025-09-17,105,3541897.0,236776.0,En Gestión
31306,10792,20829,2025-11-17,44,4296538.0,120360.0,En Gestión
31307,10806,21170,2023-06-17,928,4731000.0,3658640.0,Activa
31308,10806,21171,2023-07-17,898,5743275.0,4297884.0,Activa
31309,10806,21172,2023-08-17,867,10814857.0,7813734.0,Activa
31310,10806,21173,2023-09-17,836,14307228.0,9967369.0,Activa
31311,10806,21174,2023-10-17,806,19878909.0,13352001.0,Activa
31312,10806,21175,2023-11-17,775,20566882.0,13282778.0,Activa
31313,10806,21176,2023-12-17,745,23173054.0,14386604.0,Activa
31314,10806,21177,2024-01-17,714,28850380.0,17165976.0,Activa
31315,10806,21178,2024-02-17,683,33122639.0,18852302.0,Activa
31316,10806,21179,2024-03-17,654,40307705.0,21967699.0,Activa
31317,10806,21180,2024-04-17,623,48208398.0,25028193.0,Activa
31318,10806,21181,2024-05-17,593,53952608.0,26661580.0,Activa
31319,10806,21182,2024-06-17,562,56957423.0,26675060.0,Activa
31320,10806,21183,2024-07-17,532,63489359.0,28146949.0,Activa
31321,10806,21184,2024-08-17,501,67800593.0,28306748.0,Activa
31322,10806,21185,2024-09-17,470,74217608.0,29068563.0,Activa
31323,10806,21186,2024-10-17,440,80140048.0,29384684.0,Activa
31324,10806,21187,2024-11-17,409,87361549.0,29775728.0,Activa
31325,10806,21188,2024-12-17,379,90485588.0,28578365.0,Activa
31326,10806,21189,2025-01-17,348,98381728.0,28530701.0,Activa
31327,10806,21190,2025-02-17,317,102600271.0,27103572.0,Activa
31328,10806,21191,2025-03-17,289,108118278.0,26038485.0,Activa
31329,10806,21192,2025-04-17,258,110948235.0,23853871.0,Activa
31330,10806,21193,2025-05-17,228,115666941.0,21976719.0,Activa
31331,10806,21194,2025-06-17,197,125119615.0,20540470.0,Activa
31332,10806,21195,2025-07-17,167,129815605.0,18066005.0,Activa
31333,10806,21196,2025-08-17,136,139938995.0,15859753.0,Activa
31334,10806,21197,2025-09-17,105,146262470.0,12797966.0,Activa
31335,10806,21198,2025-10-17,75,155873032.0,9742064.0,Activa
31336,10806,21199,2025-11-17,44,167847858.0,6154421.0,Activa
31337,10806,21200,2025-12-17,14,175199054.0,2043989.0,Activa
31338,10808,21241,2025-09-17,105,10858500.0,893112.0,Activa
31339,10809,21245,2023-02-17,1048,460974.0,310795.0,Activa
31340,10809,21246,2023-03-17,1020,930845.0,610820.0,Activa
31341,10809,21247,2023-04-17,989,1409784.0,896984.0,Activa
31342,10809,21248,2023-05-17,959,1897967.0,1170963.0,Activa
31343,10809,21249,2023-06-17,928,2395572.0,1430188.0,Activa
31344,10809,21250,2023-07-17,898,2902781.0,1676975.0,Activa
31345,10809,21251,2023-08-17,867,3419779.0,1907450.0,Activa
31346,10809,21252,2023-09-17,836,3946755.0,2122670.0,Activa
31347,10809,21253,2023-10-17,806,4483901.0,2325022.0,Activa
31348,10809,21254,2023-11-17,775,5031414.0,2508579.0,Activa
31349,10809,21255,2023-12-17,745,5589494.0,2678951.0,Activa
31350,10809,21256,2024-01-17,714,6158345.0,2828774.0,Activa
31351,10809,21257,2024-02-17,683,6738175.0,2960732.0,Activa
31352,10809,21258,2024-03-17,654,7329196.0,3083686.0,Activa
31353,10809,21259,2024-04-17,623,7931623.0,3178968.0,Activa
31354,10809,21260,2024-05-17,593,8545677.0,3260147.0,Activa
31355,10809,21261,2024-06-17,562,9171583.0,3316016.0,Activa
31356,10809,21262,2024-07-17,532,9809569.0,3357358.0,Activa
31357,10809,21263,2024-08-17,501,10459868.0,3371320.0,Activa
31358,10809,21264,2024-09-17,470,11122717.0,3363139.0,Activa
31359,10809,21265,2024-10-17,440,11798359.0,3339722.0,Activa
31360,10809,21266,2024-11-17,409,12487041.0,3285632.0,Activa
31361,10809,21267,2024-12-17,379,13189015.0,3215790.0,Activa
31362,10809,21268,2025-01-17,348,13904537.0,3112948.0,Activa
31363,10809,21269,2025-02-17,317,14633869.0,2984382.0,Activa
31364,10809,21270,2025-03-17,289,15377277.0,2858995.0,Activa
31365,10809,21271,2025-04-17,258,16135032.0,2678093.0,Activa
31366,10809,21272,2025-05-17,228,16907412.0,2479979.0,Activa
31367,10809,21273,2025-06-17,197,17694699.0,2242567.0,Activa
31368,10809,21274,2025-07-17,167,18497181.0,1987275.0,Activa
31369,10809,21275,2025-08-17,136,19315151.0,1689947.0,Activa
31370,10809,21276,2025-09-17,105,20148907.0,1361059.0,Activa
31371,10809,21277,2025-10-17,75,20998755.0,1013190.0,Activa
31372,10809,21278,2025-11-17,44,21865005.0,618925.0,Activa
31373,10809,21279,2025-12-17,14,22747974.0,204883.0,Activa
31374,10811,21296,2024-06-17,562,23214500.0,9871889.0,En Gestión
31375,10811,21297,2024-07-17,532,37392469.0,15052214.0,Liquidada
31376,10811,21299,2024-09-17,470,32231139.0,11462467.0,En Gestión
31377,10811,21307,2025-05-17,228,23863311.0,4116898.0,En Gestión
31378,10811,21309,2025-07-17,167,10701000.0,1352214.0,En Gestión
31379,10811,21310,2025-08-17,136,21837913.0,2247267.0,Liquidada
31380,10811,21311,2025-09-17,105,36189634.0,2875266.0,Activa
31381,10811,21313,2025-11-17,44,36260070.0,1207219.0,En Gestión
31382,10824,21562,2023-03-17,1020,1944874.0,1428315.0,Activa
31383,10824,21563,2023-04-17,989,3931757.0,2799726.0,Activa
31384,10824,21564,2023-05-17,959,5961557.0,4116336.0,Activa
31385,10824,21565,2023-06-17,928,8035201.0,5368800.0,Activa
31386,10824,21566,2023-07-17,898,10153635.0,6564934.0,Activa
31387,10824,21567,2023-08-17,867,12317828.0,7689281.0,Activa
31388,10824,21568,2023-09-17,836,14528767.0,8745155.0,Activa
31389,10824,21569,2023-10-17,806,16787462.0,9742100.0,Activa
31390,10824,21570,2023-11-17,775,19094945.0,10654979.0,Activa
31391,10824,21571,2023-12-17,745,21452270.0,11506998.0,Activa
31392,10824,21572,2024-01-17,714,23860513.0,12266213.0,Activa
31393,10824,21573,2024-02-17,683,26320774.0,12943504.0,Activa
31394,10824,21574,2024-03-17,654,28834177.0,13577437.0,Activa
31395,10824,21575,2024-04-17,623,31401869.0,14085622.0,Activa
31396,10824,21576,2024-05-17,593,34025023.0,14527324.0,Activa
31397,10824,21577,2024-06-17,562,36704837.0,14852245.0,Activa
31398,10824,21578,2024-07-17,532,39442535.0,15108069.0,Activa
31399,10824,21579,2024-08-17,501,42239368.0,15236585.0,Activa
31400,10824,21580,2024-09-17,470,45096612.0,15260694.0,Activa
31401,10824,21581,2024-10-17,440,48015573.0,15211334.0,Activa
31402,10824,21582,2024-11-17,409,50997583.0,15017768.0,Activa
31403,10824,21583,2024-12-17,379,54044005.0,14747528.0,Activa
31404,10824,21584,2025-01-17,348,57156230.0,14321065.0,Activa
31405,10824,21585,2025-02-17,317,60335679.0,13771015.0,Activa
31406,10824,21586,2025-03-17,289,63583804.0,13230518.0,Activa
31407,10824,21587,2025-04-17,258,66902088.0,12427732.0,Activa
31408,10824,21588,2025-05-17,228,70292047.0,11539142.0,Activa
31409,10824,21589,2025-06-17,197,73755229.0,10461442.0,Activa
31410,10824,21590,2025-07-17,167,77293216.0,9293736.0,Activa
31411,10824,21591,2025-08-17,136,80907623.0,7922474.0,Activa
31412,10824,21592,2025-09-17,105,84600102.0,6395768.0,Activa
31413,10824,21593,2025-10-17,75,88372338.0,4772106.0,Activa
31414,10824,21594,2025-11-17,44,92226055.0,2921721.0,Activa
31415,10824,21595,2025-12-17,14,96163012.0,969323.0,Activa
31416,10825,21597,2024-09-17,470,2551038.0,687420.0,En Gestión
31417,10825,21609,2025-09-17,105,3188798.0,191966.0,Liquidada
31418,10837,21860,2023-02-17,1048,5516000.0,5549537.0,En Gestión
31419,10837,21862,2023-04-17,989,8785430.0,8341239.0,Activa
31420,10837,21865,2023-07-17,898,1781000.0,1535364.0,Activa
31421,10837,21877,2024-07-17,532,2819000.0,1439720.0,Activa
31422,10837,21878,2024-08-17,501,7494187.0,3604404.0,En Gestión
31423,10837,21879,2024-09-17,470,10806020.0,4875676.0,En Gestión
31424,10837,21880,2024-10-17,440,12552233.0,5302063.0,Activa
31425,10837,21882,2024-12-17,379,8213368.0,2988352.0,Activa
31426,10837,21884,2025-02-17,317,7287456.0,2217719.0,En Gestión
31427,10837,21885,2025-03-17,289,11339335.0,3145985.0,En Gestión
31428,10837,21888,2025-06-17,197,3089000.0,584192.0,Liquidada
31429,10838,21895,2024-04-17,623,741000.0,372392.0,En Gestión
31430,10838,21900,2024-09-17,470,3517875.0,1333744.0,Activa
31431,10838,21903,2024-12-17,379,7214002.0,2205513.0,Activa
31432,10838,21911,2025-08-17,136,4372000.0,479638.0,Activa
31433,10838,21914,2025-11-17,44,2040000.0,72406.0,Activa
31434,10846,22120,2023-10-17,806,2069330.0,1217552.0,Activa
31435,10846,22122,2023-12-17,745,1182474.0,643088.0,Activa
31436,10846,22127,2024-05-17,593,2069330.0,895792.0,Activa
31437,10846,22128,2024-06-17,562,3297122.0,1352677.0,Liquidada
31438,10846,22136,2025-02-17,317,1182474.0,273636.0,En Gestión
31439,10846,22138,2025-04-17,258,2377896.0,447853.0,En Gestión
31440,10846,22142,2025-08-17,136,2520885.0,250273.0,Liquidada
31441,10846,22145,2025-11-17,44,2713352.0,87153.0,Liquidada
31442,10849,22190,2024-03-17,654,11281000.0,6787552.0,En Gestión
31443,10849,22196,2024-09-17,470,8916500.0,3855495.0,Activa
31444,10849,22199,2024-12-17,379,10211149.0,3560423.0,Activa
31445,10849,22202,2025-03-17,289,18211494.0,4842072.0,En Gestión
31446,10849,22204,2025-05-17,228,15496066.0,3250455.0,Activa
31447,10849,22205,2025-06-17,197,19104757.0,3462546.0,En Gestión
31448,10849,22206,2025-07-17,167,30756048.0,4725359.0,En Gestión
31449,10849,22211,2025-12-17,14,13896000.0,178980.0,Activa
31450,10850,22212,2024-02-17,683,3180000.0,2135741.0,Activa
31451,10850,22214,2024-04-17,623,4469405.0,2738032.0,En Gestión
31452,10850,22216,2024-06-17,562,7657626.0,4231859.0,Activa
31453,10850,22221,2024-11-17,409,1350000.0,542948.0,Activa
31454,10850,22225,2025-03-17,289,3720353.0,1057262.0,Activa
31455,10850,22229,2025-07-17,167,1600000.0,262747.0,Activa
31456,10850,22234,2025-12-17,14,1197762.0,16489.0,En Gestión
31457,10851,22239,2024-01-17,714,2213867.0,742929.0,En Gestión
31458,10851,22241,2024-03-17,654,2836503.0,871884.0,Activa
31459,10851,22252,2025-02-17,317,2213867.0,329844.0,En Gestión
31460,10851,22254,2025-04-17,258,2836503.0,343954.0,Activa
31461,10851,22255,2025-05-17,228,4019139.0,430691.0,En Gestión
31462,10851,22256,2025-06-17,197,5218450.0,483176.0,En Gestión
31463,10851,22261,2025-11-17,44,1142641.0,23630.0,Activa
31464,10852,22264,2023-10-17,806,520425.0,293624.0,Activa
31465,10852,22269,2024-03-17,654,650531.0,297813.0,Activa
31466,10852,22271,2024-05-17,593,346950.0,144019.0,Activa
31467,10852,22276,2024-10-17,440,346950.0,106861.0,Liquidada
31468,10852,22279,2025-01-17,348,695722.0,169478.0,Activa
31469,10852,22280,2025-02-17,317,1057282.0,234611.0,En Gestión
31470,10852,22284,2025-06-17,197,346950.0,47844.0,Liquidada
31471,10852,22286,2025-08-17,136,697543.0,66406.0,En Gestión
31472,10852,22287,2025-09-17,105,1059141.0,77847.0,En Gestión
31473,10858,22405,2023-05-17,959,1057458.0,628743.0,Activa
31474,10858,22406,2023-06-17,928,1782099.0,1025348.0,Activa
31475,10858,22407,2023-07-17,898,2520218.0,1403157.0,Activa
31476,10858,22408,2023-08-17,867,3272066.0,1758866.0,En Gestión
31477,10858,22417,2024-05-17,593,1057458.0,388785.0,En Gestión
31478,10858,22419,2024-07-17,532,704972.0,232528.0,En Gestión
